year,month,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group
2020,7,12.0,11.0,7.0,14.0,11.0,7
2020,8,11.0,12.0,4.0,6.0,3.0,7
2020,9,11.0,4.0,11.0,1.0,5.0,7
2020,10,10.0,5.0,9.0,7.0,1.0,7
2020,11,3.0,12.0,8.0,17.0,1.0,7
2020,12,8.0,12.0,5.0,9.0,2.0,7
2021,1,9.0,6.0,9.0,8.0,4.0,7
2021,2,12.0,1.0,1.0,4.0,1.0,7
2021,3,6.0,11.0,6.0,8.0,8.0,7
2021,4,13.0,7.0,17.0,11.0,12.0,7
2021,5,7.0,6.0,20.0,5.0,11.0,7
2021,6,9.0,8.0,4.0,4.0,4.0,7
2021,7,12.0,4.0,13.0,8.0,4.0,7
2021,8,12.0,9.0,10.0,6.0,5.0,7
2021,9,6.0,4.0,7.0,4.0,9.0,7
2021,10,14.0,9.0,12.0,17.0,5.0,7
2021,11,11.0,5.0,5.0,7.0,11.0,7
2021,12,18.0,9.0,4.0,9.0,15.0,7
2022,1,17.0,5.0,5.0,5.0,7.0,7
2022,2,7.0,4.0,1.0,3.0,5.0,7
2022,3,9.0,6.0,11.0,4.0,6.0,7
2012,7,8.0,2.0,8.0,6.0,3.0,8
2012,8,7.0,19.0,10.0,11.0,2.0,8
2012,9,11.0,5.0,17.0,11.0,0.0,8
2012,10,20.0,5.0,14.0,26.0,4.0,8
2012,11,8.0,2.0,12.0,30.0,2.0,8
2012,12,30.0,2.0,20.0,26.0,6.0,8
2013,1,20.0,11.0,23.0,15.0,5.0,8
2013,2,13.0,8.0,14.0,12.0,3.0,8
2013,3,20.0,9.0,34.0,26.0,5.0,8
2013,4,29.0,7.0,31.0,22.0,16.0,8
2013,5,34.0,7.0,22.0,25.0,14.0,8
2013,6,30.0,6.0,32.0,30.0,12.0,8
2013,7,38.0,7.0,25.0,30.0,11.0,8
2013,8,24.0,1.0,19.0,21.0,10.0,8
2013,9,18.0,1.0,17.0,16.0,7.0,8
2013,10,17.0,3.0,18.0,17.0,1.0,8
2013,11,18.0,1.0,16.0,23.0,6.0,8
2013,12,35.0,8.0,17.0,22.0,4.0,8
2014,1,18.0,0.0,17.0,9.0,6.0,8
2014,2,5.0,0.0,12.0,2.0,4.0,8
2014,3,8.0,1.0,10.0,8.0,4.0,8
2014,4,21.0,1.0,7.0,10.0,10.0,8
2014,5,11.0,3.0,8.0,13.0,5.0,8
2014,6,13.0,1.0,8.0,6.0,6.0,8
2014,7,14.0,2.0,9.0,9.0,5.0,8
2014,8,4.0,2.0,6.0,8.0,1.0,8
2014,9,17.0,1.0,9.0,15.0,3.0,8
2014,10,12.0,1.0,2.0,8.0,5.0,8
2014,11,15.0,1.0,3.0,7.0,3.0,8
2014,12,10.0,1.0,8.0,8.0,3.0,8
2015,1,4.0,0.0,2.0,4.0,1.0,8
2015,2,2.0,0.0,5.0,1.0,1.0,8
2015,3,8.0,0.0,2.0,3.0,0.0,8
2015,4,7.0,0.0,2.0,6.0,6.0,8
2015,5,4.0,0.0,4.0,0.0,2.0,8
2015,6,7.0,5.0,6.0,6.0,4.0,8
2015,7,4.0,1.0,1.0,2.0,2.0,8
2015,8,2.0,2.0,2.0,2.0,2.0,8
2015,9,3.0,0.0,3.0,3.0,1.0,8
2015,10,7.0,0.0,2.0,5.0,6.0,8
2015,11,4.0,3.0,6.0,8.0,1.0,8
2015,12,10.0,2.0,1.0,10.0,1.0,8
2016,1,4.0,2.0,1.0,20.0,2.0,8
2016,2,1.0,0.0,0.0,21.0,0.0,8
2016,3,6.0,1.0,0.0,16.0,0.0,8
2016,4,2.0,2.0,1.0,6.0,3.0,8
2016,5,4.0,1.0,3.0,9.0,1.0,8
2016,6,5.0,2.0,4.0,14.0,3.0,8
2016,7,3.0,2.0,1.0,6.0,2.0,8
2016,8,4.0,0.0,3.0,5.0,1.0,8
2016,9,7.0,0.0,5.0,9.0,0.0,8
2016,10,6.0,0.0,4.0,3.0,0.0,8
2016,11,5.0,2.0,2.0,5.0,3.0,8
2016,12,9.0,0.0,3.0,5.0,3.0,8
2017,1,4.0,0.0,2.0,3.0,1.0,8
2017,2,3.0,0.0,0.0,8.0,3.0,8
2017,3,3.0,0.0,0.0,12.0,1.0,8
2017,4,1.0,0.0,0.0,5.0,0.0,8
2017,5,3.0,0.0,5.0,13.0,0.0,8
2017,6,10.0,1.0,0.0,12.0,2.0,8
2017,7,6.0,0.0,4.0,14.0,1.0,8
2017,8,7.0,3.0,4.0,8.0,2.0,8
2017,9,7.0,0.0,2.0,13.0,5.0,8
2017,10,2.0,0.0,2.0,4.0,3.0,8
2017,11,5.0,0.0,4.0,6.0,2.0,8
2017,12,3.0,2.0,4.0,10.0,2.0,8
2018,1,5.0,1.0,5.0,3.0,2.0,8
2018,2,1.0,0.0,1.0,4.0,0.0,8
2018,3,4.0,1.0,2.0,7.0,1.0,8
2018,4,11.0,0.0,2.0,4.0,5.0,8
2018,5,5.0,0.0,6.0,6.0,4.0,8
2018,6,4.0,0.0,2.0,4.0,1.0,8
2018,7,7.0,2.0,2.0,5.0,0.0,8
2018,8,6.0,0.0,2.0,5.0,2.0,8
2018,9,6.0,4.0,4.0,7.0,0.0,8
2018,10,5.0,0.0,5.0,1.0,2.0,8
2018,11,4.0,1.0,0.0,2.0,3.0,8
2018,12,4.0,0.0,0.0,2.0,0.0,8
2019,1,9.0,2.0,10.0,2.0,4.0,8
2019,2,1.0,0.0,0.0,2.0,1.0,8
2019,3,8.0,1.0,2.0,2.0,2.0,8
2019,4,5.0,2.0,7.0,4.0,1.0,8
2019,5,7.0,1.0,3.0,7.0,1.0,8
2019,6,6.0,1.0,3.0,3.0,2.0,8
2019,7,4.0,1.0,2.0,4.0,2.0,8
2019,8,14.0,0.0,4.0,7.0,2.0,8
2019,9,7.0,1.0,5.0,7.0,2.0,8
2019,10,10.0,0.0,1.0,6.0,7.0,8
2019,11,8.0,0.0,3.0,5.0,1.0,8
2019,12,10.0,0.0,6.0,3.0,4.0,8
2020,1,7.0,1.0,3.0,4.0,2.0,8
2020,2,6.0,1.0,3.0,4.0,5.0,8
2020,3,9.0,0.0,6.0,5.0,4.0,8
2020,4,7.0,1.0,5.0,5.0,3.0,8
2020,5,16.0,2.0,6.0,8.0,6.0,8
2020,6,8.0,2.0,5.0,10.0,0.0,8
2020,7,6.0,3.0,2.0,11.0,2.0,8
2020,8,9.0,2.0,6.0,3.0,5.0,8
2020,9,9.0,4.0,3.0,8.0,4.0,8
2020,10,18.0,1.0,5.0,9.0,5.0,8
2020,11,12.0,3.0,6.0,7.0,2.0,8
2020,12,11.0,5.0,1.0,15.0,3.0,8
2021,1,3.0,1.0,2.0,12.0,3.0,8
2021,2,11.0,2.0,2.0,5.0,1.0,8
2021,3,15.0,1.0,5.0,10.0,5.0,8
2021,4,12.0,2.0,8.0,8.0,4.0,8
2021,5,11.0,1.0,5.0,6.0,4.0,8
2021,6,5.0,0.0,3.0,4.0,2.0,8
2021,7,13.0,0.0,3.0,12.0,6.0,8
2021,8,25.0,6.0,9.0,7.0,7.0,8
2021,9,7.0,5.0,7.0,10.0,1.0,8
2021,10,12.0,2.0,8.0,9.0,3.0,8
2021,11,20.0,1.0,5.0,7.0,6.0,8
2021,12,13.0,2.0,3.0,9.0,5.0,8
2022,1,8.0,0.0,9.0,7.0,4.0,8
2022,2,6.0,3.0,6.0,3.0,0.0,8
2022,3,19.0,1.0,4.0,6.0,10.0,8
2012,7,5.0,2.0,5.0,17.0,7.0,9
2012,8,8.0,2.0,6.0,48.0,9.0,9
2012,9,9.0,3.0,15.0,44.0,18.0,9
2012,10,12.0,4.0,12.0,60.0,18.0,9
2012,11,19.0,6.0,12.0,40.0,28.0,9
2012,12,29.0,4.0,30.0,77.0,35.0,9
2013,1,12.0,4.0,16.0,38.0,22.0,9
2013,2,21.0,1.0,17.0,20.0,24.0,9
2013,3,13.0,3.0,28.0,52.0,33.0,9
2013,4,15.0,7.0,14.0,43.0,11.0,9
2013,5,22.0,11.0,23.0,51.0,22.0,9
2013,6,19.0,8.0,32.0,36.0,26.0,9
2013,7,9.0,4.0,21.0,35.0,22.0,9
2013,8,16.0,11.0,20.0,33.0,14.0,9
2013,9,6.0,5.0,15.0,12.0,11.0,9
2013,10,8.0,3.0,10.0,37.0,16.0,9
2013,11,14.0,4.0,13.0,29.0,7.0,9
2013,12,12.0,8.0,12.0,22.0,19.0,9
2014,1,6.0,2.0,10.0,12.0,12.0,9
2014,2,10.0,4.0,4.0,18.0,11.0,9
2014,3,16.0,8.0,9.0,24.0,16.0,9
2014,4,13.0,6.0,11.0,13.0,34.0,9
2014,5,15.0,3.0,9.0,26.0,15.0,9
2014,6,8.0,5.0,9.0,19.0,17.0,9
2014,7,3.0,3.0,4.0,15.0,9.0,9
2014,8,7.0,1.0,4.0,13.0,9.0,9
2014,9,5.0,10.0,4.0,18.0,11.0,9
2014,10,7.0,3.0,3.0,14.0,4.0,9
2014,11,2.0,1.0,3.0,9.0,8.0,9
2014,12,7.0,1.0,6.0,18.0,18.0,9
2015,1,6.0,4.0,3.0,7.0,3.0,9
2015,2,2.0,4.0,2.0,4.0,3.0,9
2015,3,2.0,3.0,1.0,8.0,5.0,9
2015,4,5.0,2.0,6.0,8.0,8.0,9
2015,5,6.0,1.0,5.0,10.0,8.0,9
2015,6,4.0,0.0,7.0,11.0,7.0,9
2015,7,9.0,1.0,11.0,12.0,5.0,9
2015,8,6.0,0.0,7.0,11.0,3.0,9
2015,9,9.0,3.0,4.0,6.0,7.0,9
2015,10,4.0,3.0,4.0,8.0,2.0,9
2015,11,4.0,3.0,8.0,11.0,4.0,9
2015,12,5.0,1.0,7.0,7.0,4.0,9
2016,1,0.0,0.0,8.0,3.0,6.0,9
2016,2,3.0,1.0,0.0,3.0,1.0,9
2016,3,1.0,5.0,3.0,8.0,3.0,9
2016,4,0.0,4.0,2.0,6.0,1.0,9
2016,5,5.0,3.0,2.0,5.0,4.0,9
2016,6,0.0,1.0,2.0,0.0,7.0,9
2016,7,4.0,0.0,2.0,4.0,3.0,9
2016,8,3.0,0.0,2.0,4.0,3.0,9
2016,9,3.0,0.0,2.0,3.0,1.0,9
2016,10,4.0,3.0,7.0,0.0,8.0,9
2016,11,2.0,6.0,6.0,5.0,3.0,9
2016,12,3.0,2.0,1.0,6.0,2.0,9
2017,1,4.0,1.0,4.0,4.0,2.0,9
2017,2,3.0,0.0,1.0,1.0,4.0,9
2017,3,0.0,2.0,3.0,4.0,4.0,9
2017,4,1.0,0.0,3.0,2.0,9.0,9
2017,5,2.0,1.0,5.0,4.0,5.0,9
2017,6,6.0,3.0,1.0,1.0,7.0,9
2017,7,3.0,1.0,5.0,1.0,8.0,9
2017,8,5.0,1.0,6.0,14.0,2.0,9
2017,9,6.0,1.0,2.0,6.0,6.0,9
2017,10,6.0,1.0,4.0,7.0,6.0,9
2017,11,5.0,2.0,4.0,4.0,4.0,9
2017,12,4.0,4.0,6.0,2.0,5.0,9
2018,1,2.0,2.0,2.0,6.0,3.0,9
2018,2,1.0,0.0,5.0,4.0,1.0,9
2018,3,1.0,2.0,4.0,3.0,8.0,9
2018,4,6.0,4.0,4.0,10.0,5.0,9
2018,5,2.0,1.0,2.0,12.0,5.0,9
2018,6,2.0,1.0,4.0,5.0,5.0,9
2018,7,3.0,0.0,4.0,17.0,7.0,9
2018,8,1.0,2.0,5.0,12.0,4.0,9
2018,9,3.0,1.0,3.0,13.0,3.0,9
2018,10,1.0,0.0,2.0,7.0,7.0,9
2018,11,2.0,0.0,3.0,5.0,1.0,9
2018,12,4.0,1.0,2.0,7.0,4.0,9
2019,1,9.0,1.0,1.0,6.0,13.0,9
2019,2,1.0,0.0,2.0,6.0,9.0,9
2019,3,7.0,1.0,2.0,10.0,13.0,9
2019,4,3.0,1.0,4.0,15.0,8.0,9
2019,5,3.0,2.0,0.0,9.0,13.0,9
2019,6,3.0,0.0,5.0,9.0,10.0,9
2019,7,3.0,1.0,2.0,27.0,3.0,9
2019,8,3.0,0.0,7.0,28.0,2.0,9
2019,9,3.0,1.0,2.0,35.0,4.0,9
2019,10,6.0,1.0,5.0,30.0,5.0,9
2019,11,6.0,0.0,1.0,31.0,6.0,9
2019,12,8.0,1.0,3.0,35.0,3.0,9
2020,1,3.0,1.0,1.0,37.0,4.0,9
2020,2,2.0,0.0,3.0,85.0,9.0,9
2020,3,7.0,2.0,5.0,137.0,8.0,9
2020,4,10.0,5.0,6.0,63.0,6.0,9
2020,5,6.0,1.0,5.0,91.0,5.0,9
2020,6,7.0,2.0,3.0,101.0,1.0,9
2020,7,19.0,3.0,8.0,82.0,8.0,9
2020,8,14.0,3.0,7.0,53.0,8.0,9
2020,9,16.0,3.0,11.0,81.0,10.0,9
2020,10,7.0,2.0,4.0,41.0,9.0,9
2020,11,5.0,2.0,4.0,5.0,6.0,9
2020,12,12.0,0.0,6.0,6.0,6.0,9
2021,1,13.0,1.0,6.0,6.0,5.0,9
2021,2,2.0,0.0,3.0,4.0,1.0,9
2021,3,7.0,2.0,6.0,7.0,7.0,9
2021,4,13.0,3.0,7.0,9.0,3.0,9
2021,5,9.0,8.0,9.0,5.0,4.0,9
2021,6,6.0,3.0,7.0,1.0,5.0,9
2021,7,5.0,5.0,11.0,3.0,2.0,9
2021,8,4.0,1.0,10.0,3.0,3.0,9
2021,9,8.0,4.0,8.0,7.0,2.0,9
2021,10,3.0,1.0,9.0,2.0,5.0,9
2021,11,17.0,1.0,10.0,6.0,1.0,9
2021,12,8.0,1.0,6.0,3.0,4.0,9
2022,1,0.0,1.0,1.0,4.0,7.0,9
2022,2,3.0,3.0,1.0,1.0,2.0,9
2022,3,4.0,1.0,4.0,7.0,1.0,9
