year,month,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group
2020,7,23.0,19.0,16.0,32.0,19.0,7
2020,8,18.0,23.0,9.0,18.0,13.0,7
2020,9,14.0,12.0,19.0,10.0,13.0,7
2020,10,13.0,14.0,19.0,15.0,9.0,7
2020,11,12.0,19.0,12.0,26.0,9.0,7
2020,12,16.0,24.0,15.0,36.0,9.0,7
2021,1,16.0,15.0,23.0,27.0,13.0,7
2021,2,15.0,18.0,5.0,21.0,3.0,7
2021,3,13.0,20.0,14.0,20.0,19.0,7
2021,4,30.0,19.0,32.0,25.0,26.0,7
2021,5,26.0,12.0,24.0,24.0,18.0,7
2021,6,14.0,17.0,12.0,13.0,8.0,7
2021,7,18.0,14.0,20.0,26.0,8.0,7
2021,8,23.0,21.0,17.0,21.0,18.0,7
2021,9,13.0,17.0,11.0,17.0,16.0,7
2021,10,24.0,20.0,20.0,26.0,17.0,7
2021,11,19.0,14.0,10.0,20.0,16.0,7
2021,12,31.0,22.0,18.0,23.0,28.0,7
2022,1,19.0,17.0,9.0,20.0,16.0,7
2022,2,8.0,12.0,4.0,10.0,8.0,7
2022,3,19.0,18.0,18.0,15.0,15.0,7
2012,7,16.0,7.0,14.0,13.0,6.0,8
2012,8,28.0,22.0,25.0,34.0,9.0,8
2012,9,25.0,12.0,26.0,21.0,5.0,8
2012,10,42.0,13.0,39.0,49.0,16.0,8
2012,11,24.0,8.0,30.0,49.0,13.0,8
2012,12,47.0,19.0,46.0,49.0,22.0,8
2013,1,44.0,16.0,50.0,45.0,17.0,8
2013,2,31.0,14.0,36.0,31.0,13.0,8
2013,3,61.0,17.0,61.0,54.0,24.0,8
2013,4,54.0,20.0,58.0,48.0,25.0,8
2013,5,59.0,23.0,65.0,54.0,34.0,8
2013,6,49.0,20.0,69.0,52.0,30.0,8
2013,7,61.0,18.0,70.0,58.0,28.0,8
2013,8,40.0,13.0,43.0,31.0,19.0,8
2013,9,34.0,6.0,46.0,37.0,19.0,8
2013,10,31.0,13.0,36.0,42.0,8.0,8
2013,11,33.0,15.0,31.0,46.0,13.0,8
2013,12,50.0,24.0,41.0,61.0,13.0,8
2014,1,23.0,6.0,33.0,21.0,15.0,8
2014,2,11.0,2.0,22.0,9.0,6.0,8
2014,3,18.0,7.0,25.0,24.0,7.0,8
2014,4,29.0,13.0,30.0,27.0,17.0,8
2014,5,21.0,9.0,26.0,23.0,5.0,8
2014,6,18.0,6.0,18.0,14.0,8.0,8
2014,7,19.0,6.0,24.0,16.0,9.0,8
2014,8,13.0,7.0,10.0,17.0,2.0,8
2014,9,22.0,13.0,18.0,29.0,13.0,8
2014,10,20.0,7.0,15.0,17.0,11.0,8
2014,11,19.0,15.0,17.0,24.0,7.0,8
2014,12,18.0,7.0,15.0,16.0,8.0,8
2015,1,6.0,2.0,5.0,8.0,2.0,8
2015,2,2.0,0.0,8.0,3.0,3.0,8
2015,3,10.0,5.0,13.0,14.0,1.0,8
2015,4,13.0,8.0,11.0,15.0,7.0,8
2015,5,6.0,4.0,9.0,6.0,4.0,8
2015,6,19.0,9.0,9.0,18.0,5.0,8
2015,7,6.0,5.0,3.0,9.0,3.0,8
2015,8,5.0,2.0,3.0,4.0,4.0,8
2015,9,6.0,2.0,6.0,10.0,2.0,8
2015,10,11.0,3.0,6.0,8.0,8.0,8
2015,11,15.0,7.0,14.0,16.0,4.0,8
2015,12,19.0,9.0,5.0,21.0,4.0,8
2016,1,9.0,5.0,3.0,22.0,3.0,8
2016,2,7.0,2.0,2.0,22.0,0.0,8
2016,3,13.0,8.0,4.0,24.0,2.0,8
2016,4,6.0,4.0,10.0,10.0,6.0,8
2016,5,7.0,4.0,6.0,14.0,6.0,8
2016,6,10.0,3.0,7.0,19.0,7.0,8
2016,7,8.0,5.0,4.0,14.0,7.0,8
2016,8,9.0,5.0,5.0,10.0,3.0,8
2016,9,15.0,6.0,8.0,11.0,1.0,8
2016,10,6.0,0.0,8.0,8.0,2.0,8
2016,11,8.0,5.0,5.0,10.0,5.0,8
2016,12,11.0,5.0,8.0,11.0,5.0,8
2017,1,4.0,3.0,7.0,6.0,2.0,8
2017,2,7.0,1.0,6.0,13.0,6.0,8
2017,3,9.0,1.0,7.0,16.0,1.0,8
2017,4,4.0,3.0,3.0,6.0,0.0,8
2017,5,9.0,20.0,8.0,30.0,1.0,8
2017,6,15.0,16.0,5.0,26.0,3.0,8
2017,7,11.0,38.0,5.0,91.0,2.0,8
2017,8,15.0,5.0,5.0,11.0,8.0,8
2017,9,13.0,10.0,11.0,37.0,8.0,8
2017,10,3.0,6.0,5.0,15.0,5.0,8
2017,11,7.0,3.0,9.0,10.0,2.0,8
2017,12,8.0,11.0,20.0,25.0,5.0,8
2018,1,7.0,10.0,11.0,21.0,3.0,8
2018,2,3.0,3.0,4.0,17.0,1.0,8
2018,3,6.0,6.0,5.0,27.0,1.0,8
2018,4,14.0,5.0,7.0,11.0,5.0,8
2018,5,9.0,4.0,11.0,8.0,5.0,8
2018,6,6.0,2.0,6.0,6.0,3.0,8
2018,7,8.0,6.0,7.0,9.0,5.0,8
2018,8,7.0,3.0,8.0,7.0,3.0,8
2018,9,10.0,7.0,10.0,15.0,3.0,8
2018,10,9.0,2.0,10.0,3.0,5.0,8
2018,11,5.0,3.0,0.0,5.0,3.0,8
2018,12,4.0,3.0,3.0,4.0,3.0,8
2019,1,10.0,5.0,13.0,6.0,6.0,8
2019,2,2.0,3.0,1.0,4.0,2.0,8
2019,3,10.0,25.0,6.0,26.0,7.0,8
2019,4,12.0,3.0,15.0,9.0,4.0,8
2019,5,12.0,7.0,10.0,14.0,6.0,8
2019,6,7.0,2.0,12.0,5.0,8.0,8
2019,7,8.0,8.0,11.0,14.0,4.0,8
2019,8,14.0,12.0,7.0,15.0,8.0,8
2019,9,15.0,4.0,13.0,14.0,6.0,8
2019,10,13.0,3.0,10.0,8.0,8.0,8
2019,11,10.0,5.0,5.0,11.0,3.0,8
2019,12,16.0,6.0,11.0,8.0,6.0,8
2020,1,8.0,4.0,7.0,9.0,4.0,8
2020,2,8.0,3.0,10.0,7.0,9.0,8
2020,3,11.0,3.0,14.0,12.0,8.0,8
2020,4,10.0,4.0,19.0,12.0,10.0,8
2020,5,20.0,8.0,18.0,25.0,11.0,8
2020,6,14.0,8.0,12.0,20.0,3.0,8
2020,7,14.0,6.0,14.0,18.0,10.0,8
2020,8,12.0,5.0,13.0,10.0,14.0,8
2020,9,14.0,5.0,12.0,17.0,10.0,8
2020,10,27.0,11.0,12.0,17.0,19.0,8
2020,11,17.0,8.0,11.0,18.0,6.0,8
2020,12,19.0,10.0,7.0,25.0,6.0,8
2021,1,11.0,6.0,7.0,17.0,7.0,8
2021,2,13.0,8.0,9.0,14.0,3.0,8
2021,3,21.0,8.0,20.0,26.0,10.0,8
2021,4,16.0,8.0,17.0,18.0,8.0,8
2021,5,13.0,6.0,16.0,12.0,7.0,8
2021,6,9.0,4.0,7.0,8.0,5.0,8
2021,7,16.0,9.0,11.0,20.0,7.0,8
2021,8,30.0,11.0,21.0,22.0,11.0,8
2021,9,20.0,9.0,17.0,21.0,9.0,8
2021,10,23.0,8.0,18.0,16.0,7.0,8
2021,11,23.0,13.0,12.0,18.0,14.0,8
2021,12,20.0,4.0,16.0,17.0,12.0,8
2022,1,11.0,2.0,24.0,11.0,16.0,8
2022,2,9.0,6.0,13.0,9.0,5.0,8
2022,3,26.0,4.0,23.0,10.0,23.0,8
2012,7,13.0,7.0,18.0,43.0,15.0,9
2012,8,16.0,9.0,14.0,72.0,17.0,9
2012,9,25.0,13.0,21.0,75.0,29.0,9
2012,10,34.0,14.0,34.0,113.0,28.0,9
2012,11,36.0,16.0,38.0,103.0,41.0,9
2012,12,62.0,19.0,65.0,135.0,65.0,9
2013,1,27.0,10.0,46.0,95.0,40.0,9
2013,2,27.0,7.0,43.0,59.0,39.0,9
2013,3,45.0,18.0,56.0,112.0,39.0,9
2013,4,28.0,18.0,43.0,78.0,21.0,9
2013,5,39.0,16.0,57.0,89.0,41.0,9
2013,6,55.0,19.0,54.0,68.0,49.0,9
2013,7,39.0,14.0,39.0,66.0,37.0,9
2013,8,42.0,24.0,45.0,67.0,33.0,9
2013,9,22.0,14.0,29.0,29.0,25.0,9
2013,10,35.0,10.0,31.0,53.0,24.0,9
2013,11,34.0,19.0,29.0,54.0,23.0,9
2013,12,33.0,19.0,28.0,39.0,37.0,9
2014,1,20.0,6.0,15.0,26.0,18.0,9
2014,2,21.0,13.0,10.0,26.0,18.0,9
2014,3,40.0,23.0,25.0,36.0,35.0,9
2014,4,46.0,23.0,22.0,29.0,53.0,9
2014,5,34.0,15.0,25.0,42.0,31.0,9
2014,6,27.0,13.0,17.0,29.0,22.0,9
2014,7,14.0,8.0,12.0,26.0,15.0,9
2014,8,11.0,10.0,9.0,25.0,12.0,9
2014,9,18.0,11.0,15.0,27.0,18.0,9
2014,10,16.0,12.0,7.0,25.0,11.0,9
2014,11,12.0,3.0,7.0,18.0,13.0,9
2014,12,17.0,8.0,14.0,28.0,26.0,9
2015,1,15.0,9.0,9.0,13.0,7.0,9
2015,2,8.0,7.0,6.0,7.0,11.0,9
2015,3,11.0,5.0,2.0,10.0,5.0,9
2015,4,16.0,6.0,13.0,14.0,11.0,9
2015,5,14.0,7.0,15.0,16.0,14.0,9
2015,6,14.0,5.0,12.0,20.0,10.0,9
2015,7,19.0,7.0,15.0,19.0,15.0,9
2015,8,19.0,4.0,11.0,14.0,12.0,9
2015,9,17.0,7.0,14.0,13.0,17.0,9
2015,10,12.0,5.0,10.0,14.0,10.0,9
2015,11,22.0,6.0,15.0,15.0,14.0,9
2015,12,13.0,5.0,12.0,11.0,11.0,9
2016,1,6.0,0.0,10.0,6.0,10.0,9
2016,2,6.0,4.0,2.0,7.0,6.0,9
2016,3,13.0,5.0,10.0,13.0,8.0,9
2016,4,8.0,9.0,6.0,8.0,4.0,9
2016,5,11.0,5.0,7.0,10.0,9.0,9
2016,6,3.0,1.0,5.0,2.0,10.0,9
2016,7,8.0,1.0,9.0,8.0,6.0,9
2016,8,9.0,3.0,3.0,10.0,8.0,9
2016,9,4.0,2.0,5.0,5.0,6.0,9
2016,10,10.0,5.0,18.0,5.0,17.0,9
2016,11,13.0,8.0,8.0,9.0,9.0,9
2016,12,9.0,4.0,11.0,13.0,7.0,9
2017,1,8.0,8.0,5.0,9.0,2.0,9
2017,2,3.0,4.0,3.0,5.0,11.0,9
2017,3,5.0,4.0,6.0,8.0,6.0,9
2017,4,2.0,0.0,3.0,3.0,12.0,9
2017,5,11.0,5.0,11.0,7.0,10.0,9
2017,6,11.0,5.0,9.0,7.0,12.0,9
2017,7,4.0,2.0,12.0,4.0,15.0,9
2017,8,11.0,8.0,8.0,23.0,7.0,9
2017,9,9.0,6.0,5.0,15.0,9.0,9
2017,10,10.0,6.0,8.0,11.0,8.0,9
2017,11,9.0,6.0,5.0,11.0,11.0,9
2017,12,11.0,6.0,10.0,7.0,12.0,9
2018,1,5.0,3.0,3.0,8.0,4.0,9
2018,2,3.0,1.0,9.0,6.0,4.0,9
2018,3,4.0,3.0,10.0,12.0,10.0,9
2018,4,10.0,7.0,11.0,13.0,9.0,9
2018,5,7.0,6.0,3.0,19.0,8.0,9
2018,6,2.0,2.0,5.0,7.0,9.0,9
2018,7,4.0,5.0,8.0,22.0,11.0,9
2018,8,10.0,4.0,10.0,16.0,8.0,9
2018,9,9.0,2.0,6.0,16.0,7.0,9
2018,10,3.0,4.0,7.0,17.0,9.0,9
2018,11,2.0,0.0,6.0,9.0,3.0,9
2018,12,10.0,3.0,5.0,15.0,6.0,9
2019,1,11.0,4.0,14.0,15.0,20.0,9
2019,2,2.0,0.0,4.0,8.0,11.0,9
2019,3,12.0,3.0,12.0,22.0,20.0,9
2019,4,9.0,3.0,8.0,25.0,12.0,9
2019,5,5.0,3.0,7.0,22.0,24.0,9
2019,6,3.0,0.0,10.0,14.0,17.0,9
2019,7,6.0,2.0,6.0,46.0,12.0,9
2019,8,4.0,1.0,15.0,44.0,11.0,9
2019,9,7.0,2.0,6.0,57.0,16.0,9
2019,10,8.0,3.0,10.0,66.0,15.0,9
2019,11,10.0,2.0,7.0,46.0,10.0,9
2019,12,10.0,2.0,17.0,67.0,12.0,9
2020,1,7.0,4.0,6.0,58.0,5.0,9
2020,2,6.0,1.0,5.0,150.0,12.0,9
2020,3,10.0,7.0,15.0,245.0,12.0,9
2020,4,15.0,8.0,18.0,124.0,12.0,9
2020,5,13.0,7.0,13.0,182.0,11.0,9
2020,6,10.0,5.0,10.0,197.0,8.0,9
2020,7,25.0,9.0,27.0,170.0,19.0,9
2020,8,18.0,5.0,25.0,101.0,20.0,9
2020,9,20.0,12.0,30.0,136.0,31.0,9
2020,10,12.0,7.0,14.0,66.0,17.0,9
2020,11,8.0,3.0,21.0,8.0,16.0,9
2020,12,18.0,6.0,23.0,11.0,19.0,9
2021,1,16.0,7.0,20.0,10.0,22.0,9
2021,2,5.0,1.0,9.0,4.0,8.0,9
2021,3,18.0,11.0,20.0,9.0,21.0,9
2021,4,24.0,6.0,24.0,17.0,18.0,9
2021,5,12.0,10.0,24.0,9.0,15.0,9
2021,6,7.0,6.0,13.0,4.0,14.0,9
2021,7,18.0,11.0,24.0,8.0,14.0,9
2021,8,11.0,7.0,15.0,6.0,17.0,9
2021,9,19.0,10.0,28.0,11.0,12.0,9
2021,10,9.0,3.0,17.0,4.0,13.0,9
2021,11,21.0,10.0,28.0,11.0,16.0,9
2021,12,12.0,7.0,16.0,8.0,13.0,9
2022,1,4.0,4.0,9.0,5.0,10.0,9
2022,2,3.0,6.0,7.0,6.0,3.0,9
2022,3,11.0,9.0,12.0,11.0,8.0,9
